EXPOCODE,Ship_Name,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag
,,,,,,,decimal degrees,decimal degres,m,deg_C,,,,umol/kg,,umol/kg,
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 045.0,33.4895,-119.3191,516,6,2,34.35,2,2325.6,2,2327.5,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,3,14.65,2,33.19,2,2026.8,2,2220.8,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,49,12.4,2,33.43,2,2055.6,2,2235.8,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,100,9.35,2,33.59,2,2151.9,2,2232.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,150,9.37,2,33.92,2,2190.2,2,2251.8,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,300,7.82,2,34.19,2,2260.8,2,2283.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 060.0,32.9895,-120.3496,515,6.26,2,34.29,2,2311.1,2,2313.2,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,3,15.26,2,33.12,2,2002.2,2,2215.3,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,20,15.26,2,33.12,2,2002.6,2,2214.3,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,45,15.05,2,33.1,2,1999.8,2,2215.4,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,100,13.82,2,33.26,2,2020.2,2,2218.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,152,10.38,2,33.23,2,2070.5,2,2212.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,301,7.61,2,33.99,2,2204.3,2,2264.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,086.7 090.0,31.9895,-122.3932,516,5.73,2,34.18,2,2307,2,2308.8,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,090.0 090.0,31.4179,-121.99,518,5.81,2,34.23,2,2312.8,2,2311,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,2,15.79,2,33.44,2,2010.7,2,2233.5,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,20,15.19,2,33.42,2,2011.3,2,2232.9,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,50,12.62,2,33.37,2,2070.9,2,2222.7,2
31FN20100427,RV MILLER FREEMAN,2010,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,100,10.49,2,33.88,2,2182,2,2253.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,2,12.97,2,33.36,2,1995.7,2,2235.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,99,9.55,2,33.91,2,2197,2,2254.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,170,9.11,2,34.09,2,2225.3,2,2256.3,3
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,230,8.81,2,34.15,2,2238.6,2,2270.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,320,7.88,2,34.22,2,2267.3,2,2283.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,516,6.18,2,34.24,2,2304.7,2,2306.5,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 080.0,33.4833,-122.5333,99,9.24,2,33.71,2,2167.2,2,2236.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 080.0,33.4833,-122.5333,319,6.83,2,34.14,2,2275.6,2,2286,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 080.0,33.4833,-122.5333,517,5.61,2,34.26,2,2320.2,2,2316.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 090.0,33.15,-123.221,3542,1.53,2,34.68,2,2348.3,2,2428.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,2,13.78,2,33.28,2,1971.7,2,2213,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,30,12.75,2,33.34,2,2047.3,2,2228.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,50,12.23,2,33.4,2,2072.5,2,2223.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,101,10.11,2,33.76,2,2174.4,2,2240.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,171,9.18,2,34.07,2,2221.8,2,2263.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,231,8.9,2,34.14,2,2238,2,2269.3,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,319,7.82,2,34.19,2,2282,2,2285.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,081.8 046.9,34.2749,-120.0252,516,6.51,2,34.24,2,2335.4,2,2324.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,2,14.46,2,33.19,2,1987.1,2,2225.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,30,13.18,2,33.28,2,2049.3,2,2223.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,50,11.33,2,33.4,2,2115,2,2218.5,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,100,10.21,2,33.71,2,2169.4,2,2237.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,170,9.28,2,34.05,2,2213.5,2,2257,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,270,8.51,2,34.19,2,2249.6,2,2276.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,323,8.17,2,34.23,2,2264.5,2,2285.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,086.7 035.0,33.8229,-118.6287,518,6.57,2,34.29,2,2306.9,2,2310.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,2,14.71,2,33.3,2,1999.3,2,2226.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,26,14.24,2,33.35,2,2018,2,2222.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,51,11.4,2,33.34,2,2100.5,2,2219.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,100,9.69,2,33.73,2,2164.4,2,2237.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,170,8.87,2,34.03,2,2205.8,2,2257.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,231,8.63,2,34.18,2,2238.1,2,2275,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,321,7.91,2,34.22,2,2262.7,2,2284.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 030.0,33.4179,-117.9058,516,6.39,2,34.3,2,2309.9,2,2309.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,2,13.57,2,33.39,2,2039,2,2223.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,30,11.49,2,33.44,2,2095.9,2,2224.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,50,10.76,2,33.56,2,2134.3,2,2229.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,101,9.71,2,33.85,2,2188,2,2244.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,171,8.86,2,34.13,2,2230.4,2,2268.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,320,7.68,2,34.24,2,2276.9,2,2288.3,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 045.0,32.9179,-118.9355,515,6.23,2,34.3,2,2313,2,2313.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,3,13.35,2,33.13,2,2020.2,2,2213.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,34,12.67,2,33.26,2,2046.2,2,2223.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,51,12.32,2,33.3,2,2054.8,2,2223.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,100,9.94,2,33.4,2,2120.9,2,2224.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,171,9.15,2,34.02,2,2208.8,2,2261.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,232,8.58,2,34.15,2,2238.6,2,2275,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,321,7.77,2,34.23,2,2271.7,2,2289.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 060.0,32.4179,-119.9593,515,6.11,2,34.31,2,2317.6,2,2317.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,3,16.32,2,33.32,2,2005.2,2,2227.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,26,16.32,2,33.32,2,2006,2,2224.5,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,51,16.3,2,33.32,2,2005.6,2,2224.3,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,96,14.51,2,33.25,2,2016.4,2,2217.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,171,10.08,2,33.48,2,2107.8,2,2224.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,231,8.69,2,33.89,2,2176.1,2,2249.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,321,7.36,2,34.02,2,2226.2,2,2272.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,515,5.53,2,34.17,2,2308.3,2,2307.7,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,090.0 090.0,31.4179,-121.99,3539,1.53,2,34.68,2,2349.2,2,2433,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,2,14.15,2,33.3,2,2015.1,2,2223.6,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,30,14.04,2,33.3,2,2017,2,2226.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,50,11.48,2,33.27,2,2087.7,2,2217.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,100,9.88,2,33.68,2,2152.9,2,2237.8,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,230,8.5,2,34.13,2,2212.9,2,2264.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,170,9.4,2,34.08,2,2225.4,2,2282.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,321,7.86,2,34.23,2,2270.2,2,2288.1,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,093.3 030.0,32.8464,-117.5312,515,6.23,2,34.3,2,2314.1,2,2316.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,50,10.82,2,33.61,2,2133.6,2,2235.2,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 055.0,34.3167,-120.8024,30,11.34,2,33.45,2,2099.2,2,2226.4,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 080.0,33.4833,-122.5333,50,12.12,2,33.09,2,2038.5,2,2208.9,2
32NM20110113,RV NEW HORIZON,2011,1,1,0:00:00,080.0 080.0,33.4833,-122.5333,3,13.8,2,32.95,2,1996.3,2,2204.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,2,11.06,2,33.72,2,2115.4,2,2248.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,29,10.96,2,33.72,2,2123.9,2,2251.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,50,9.9,2,33.79,2,2174.8,2,2249.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,100,9.06,2,34.05,2,2228.1,2,2264.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,170,8.7,2,34.13,2,2246.6,2,2274.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,230,8.18,2,34.18,2,2256.8,2,2281,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,320,7.69,2,34.22,2,2274.9,2,2290.5,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 055.0,34.3167,-120.8024,517,5.72,2,34.18,2,2307.9,2,2309.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,2,14.52,2,33.01,2,2001,2,2207.4,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,51,13.23,2,32.88,2,1998.5,2,2204.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,100,10.71,2,33.24,2,2088.5,2,2221.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,171,8.84,2,33.89,2,2194.4,2,2258.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,231,8.01,2,34.04,2,2230.6,2,2265.4,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,319,7.02,2,34.08,2,2261.3,2,2282.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,080.0 080.0,33.4833,-122.5333,526,5.28,2,34.22,2,2322.1,2,2321,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,1,12.49,2,33.7,2,-999,9,2251.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,30,9.55,2,33.91,2,2208.5,2,2254.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,50,9.22,2,34.03,2,2218.6,2,2262.4,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,101,8.84,2,34.14,2,2238.9,2,2272.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,173,8.34,2,34.17,2,2259.7,2,2279.4,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,231,7.98,2,34.19,2,2276.3,2,2294.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,321,7.48,2,34.2,2,2291.3,2,2293.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,081.8 046.9,34.2749,-120.0252,516,6.45,2,34.24,2,2336.4,2,2325.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,2,15.23,2,33.46,2,2035.9,2,2236.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,30,11.18,2,33.51,2,2131.7,2,2232.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,51,10.31,2,33.6,2,2154.6,2,2242,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,101,9.6,2,33.95,2,2205.1,2,2253.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,172,9.1,2,34.13,2,2229.4,2,2268.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,230,8.66,2,34.23,2,2254.5,2,2280.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,319,7.51,2,34.23,2,2277.2,2,2293.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,086.7 035.0,33.8229,-118.6287,517,6.28,2,34.3,2,2314.2,2,2315.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,2,15.86,2,33.41,2,1998.7,2,2233.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,30,11.89,2,33.42,2,2102,2,2224.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,50,10.79,2,33.54,2,2145.6,2,2229.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,100,9.68,2,33.86,2,2187.6,2,2247.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,171,9.29,2,34.14,2,2227.8,2,2268.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,320,7.82,2,34.26,2,2277.1,2,2291.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 030.0,33.4179,-117.9058,517,6.27,2,34.3,2,2314,2,2313.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,2,14.66,2,33.38,2,2011,2,2229.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,33,11.55,2,33.46,2,2101.6,2,2229.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,50,10.7,2,33.54,2,2131.3,2,2231.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,101,9.31,2,33.94,2,2197.6,2,2254.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,170,8.82,2,34.13,2,2230.8,2,2270.5,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,231,8.26,2,34.23,2,2256.1,2,2282.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,320,7.29,2,34.22,2,2279.8,2,2292.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 045.0,32.9179,-118.9355,515,6.14,2,34.31,2,2315.7,2,2317.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,2,13.38,2,33.4,2,2032.9,2,2230.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,30,13.16,2,33.41,2,2037.2,2,2233.2,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,50,12.64,2,33.41,2,2050.7,2,2232.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,102,9.48,2,33.82,2,2179.6,2,2244.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,170,8.6,2,34.04,2,2215.8,2,2259.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,231,8.06,2,34.14,2,2247.7,2,2276.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,320,7.34,2,34.22,2,2281.3,2,2294,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 060.0,32.4179,-119.9593,523,5.82,2,34.31,2,2322.6,2,2322.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,2,13.89,2,33.03,2,1999.6,2,2209.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,31,13.85,2,33.04,2,1999.8,2,2208.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,52,12.86,2,33.17,2,2025.1,2,2218.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,100,10.88,2,33.31,2,2084,2,2216.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,174,9.06,2,33.85,2,2187.5,2,2248.7,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,269,7.84,2,34.06,2,2244.7,2,2270.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,322,7.14,2,34.1,2,2261,2,2280.4,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,090.0 090.0,31.4179,-121.99,518,5.49,2,34.21,2,2315.4,2,2315.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,2,15.69,2,33.29,2,1992.1,2,2230.3,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,31,11.05,2,33.52,2,2142.1,2,2238,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,51,10.03,2,33.65,2,2160.7,2,2234.1,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,101,9.3,2,33.94,2,2188.6,2,2252.6,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,171,9.37,2,34.27,2,2248.1,2,2278.8,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,320,8.59,2,34.34,2,2275.4,2,2292.9,2
325S20110409,RV BELL M. SHIMADA,2011,4,1,0:00:00,093.3 030.0,32.8464,-117.5312,517,6.59,2,34.29,2,2304.8,2,2309.5,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,2,14.09,2,33.44,2,2030.1,2,2232.3,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,40,12.93,2,33.52,2,2078.1,2,2236.8,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,60,10.53,2,33.46,2,2123.6,2,2225.4,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,99,9.72,2,33.79,2,2175.2,2,2244.2,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,169,8.98,2,34.07,2,2219.4,2,2265,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,229,8.76,2,34.18,2,2244.1,2,2276.6,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,320,7.61,2,34.17,2,2265.9,2,2284.2,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 055.0,34.3167,-120.8024,515,6.18,2,34.29,2,2312.8,2,2314.7,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,2,16.88,2,33.21,2,2002.7,2,2222.3,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,29,16.1,2,33.21,2,2005.1,2,2221.9,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,49,13.71,2,33.03,2,2014.2,2,2212,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,100,10.14,2,33.33,2,2107.5,2,2219.3,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,169,8.46,2,33.88,2,2188.6,2,2250.7,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,230,7.83,2,34.02,2,2225.3,2,2264.4,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,320,7.03,2,34.09,2,2262.8,2,2281.3,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,080.0 080.0,33.4833,-122.5333,515,5.62,2,34.22,2,2315,2,2313.4,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,081.8 046.9,34.2749,-120.0252,2,16.66,2,33.53,2,1990.4,2,2241.9,2
32NM20110728,RV NEW HORIZON,2011,8,1,0:00:00,081.8 046.9,34.2749,-120.0252,30,12.22,2,33.51,2,2101.5,2,2230.6,2
